['harrison apar field of dreams foundation inc', 'https://s3.amazonaws.com/irs-form-990/201731949349200528_public.xml']
['field of dreams trail park inc', 'https://s3.amazonaws.com/irs-form-990/201732939349300503_public.xml']
['robert scott hall field of dreams inc', 'https://s3.amazonaws.com/irs-form-990/201703199349310310_public.xml']
['field of dreams learning inc', 'https://s3.amazonaws.com/irs-form-990/201733199349317313_public.xml']

Looking for Friends of Fort Dupont Ice Arena in year 2017
['friends of fort dupont ice arena inc', 'https://s3.amazonaws.com/irs-form-990/201721959349301672_public.xml']
['friends of fort dupont ice arena inc', 'https://s3.amazonaws.com/irs-form-990/201722099349301007_public.xml']

Looking for Future Project in year 2017
['better future project inc', 'https://s3.amazonaws.com/irs-form-990/201622159349300027_public.xml']
['future project inc', 'https://s3.amazonaws.com/irs-form-990/201720979349300132_public.xml']
['better future project inc', 'https://s3.amazonaws.com/irs-form-990/201711319349303856_public.xml']

Looking for Growing Together in year 2017
['graceful growing together inc', 'https://s3.amazonaws.com/irs-form-990/201603209349204220_public.xml']
['growing together inc', 'https://s3.amazonaws.com/irs-form-990/201603199349309005_public.xml']
['growing together inc', 'https://s3.amazonaws.com/irs-form-990/201623409349300702_public.xml']
['creciendo unidos growing together', 'https://s3.amazonaws.com/irs-form-990/201700889349300100_public.xml']
['growing together inc', 'https://s3.amazonaws.com/irs-form-990/201721359349311687_public.xml']

Looking for Healthy Babies Project in year 2017
['healthy babies project inc', 'https://s3.amazonaws.com/irs-form-990/201622369349300622_public.xml']
['healthy babies project inc', 'https://s3.amazonaws.com/irs-form-990/201742299349300019_public.xml']

Looking for Howard University in year 2017
['howard university medical alumni association inc', 'https://s3.amazonaws.com/irs-form-990/201720249349300922_public.xml']
['howard university', 'https://s3.amazonaws.com/irs-form-990/201701339349300005_public.xml']
['howard university pediatric dentistry alumni association', 'https://s3.amazonaws.com/irs-form-990/201741319349200209_public.xml']

Looking for Just Keep Livin in year 2017
['just keep livin foundation', 'https://s3.amazonaws.com/irs-form-990/201623209349102422_public.xml']
['just keep livin foundation', 'https://s3.amazonaws.com/irs-form-990/201723199349102147_public.xml']

Looking for KSS in year 2017
['kansas school superintendents association kssa', 'https://s3.amazonaws.com/irs-form-990/201642509349300524_public.xml']
['leifur eiriksson foundation co university of virginia foundation', 'https://s3.amazonaws.com/irs-form-990/201622999349100002_public.xml']
['american volkssport associationinc', 'https://s3.amazonaws.com/irs-form-990/201720729349300797_public.xml']
['kansas school superintendents association kssa', 'https://s3.amazonaws.com/irs-form-990/201722699349200932_public.xml']
['leifur eiriksson foundation co university of virginia foundation', 'https://s3.amazonaws.com/irs-form-990/201723139349101502_public.xml']

Looking for Recreation Wish List Committee in year 2017
['recreation wish list committee of washington dc', 'https://s3.amazonaws.com/irs-form-990/201623209349304277_public.xml']
['recreation wish list committee of washington dc', 'https://s3.amazonaws.com/irs-form-990/201733199349303833_public.xml']

Looking for Champions in year 2017
['champions forever ministries inc', 'https://s3.amazonaws.com/irs-form-990/201642529349200424_public.xml']
['center for champions', 'https://s3.amazonaws.com/irs-form-990/201622459349200217_public.xml']
['champions foundation of arizona', 'https://s3.amazonaws.com/irs-form-990/201621379349204252_public.xml']
['urban district alliance inc dba downtown council of champions', 'https://s3.amazonaws.com/irs-form-990/201613209349201556_public.xml']
['international falls bass championship', 'https://s3.amazonaws.com/irs-form-990/201603219349200630_public.xml']
['health champions co bruce konheim', 'https://s3.amazonaws.com/irs-form-990/201622719349300917_public.xml']
['global village champions foundation inc', 'https://s3.amazonaws.com/irs-form-990/201603199349100425_public.xml']
['greater glens falls amateur athletic championship assoc inc', 'https://s3.amazonaws.com/irs-form-990/201643139349200134_public.xml']
['ocean champions', 'https://s3.amazonaws.com/irs-form-990/201603199349305495_public.xml']
['championship basketball inc', 'https://s3.amazonaws.com/irs-form-990/201633209349206313_public.xml']
['champions building champions inc', 'https://s3.amazonaws.com/irs-form-990/201613209349206176_public.xml']
['arizona college football championship foundation', 'https://s3.amazonaws.com/irs-form-990/201632179349301293_public.xml']
['polk county amateur golf championship inc', 'https://s3.amazonaws.com/irs-form-990/201633209349200323_public.xml']
['texas state championship fiddlers frolics', 'https://s3.amazonaws.com/irs-form-990/201643199349200249_public.xml']
['champions of the community inc', 'https://s3.amazonaws.com/irs-form-990/201623209349303827_public.xml']
['champions for kids', 'https://s3.amazonaws.com/irs-form-990/201623209349312122_public.xml']
['charity challenge of champions', 'https://s3.amazonaws.com/irs-form-990/201623209349313492_public.xml']
['champions of wayne inc', 'https://s3.amazonaws.com/irs-form-990/201633199349301583_public.xml']
['players championship village inc', 'https://s3.amazonaws.com/irs-form-990/201633209349308513_public.xml']
['champions for life inc', 'https://s3.amazonaws.com/irs-form-990/201633179349300328_public.xml']
['champions volunteer foundation', 'https://s3.amazonaws.com/irs-form-990/201623199349100847_public.xml']
['champions creek civic improvement association', 'https://s3.amazonaws.com/irs-form-990/201633209349303628_public.xml']
['championship academy of distinction at davie inc', 'https://s3.amazonaws.com/irs-form-990/201643209349301839_public.xml']
['depace sports library and museum of champions', 'https://s3.amazonaws.com/irs-form-990/201643209349104469_public.xml']
['champions of hope mentorship prog', 'https://s3.amazonaws.com/irs-form-990/201623349349300032_public.xml']
['club champions league inc', 'https://s3.amazonaws.com/irs-form-990/201643269349300509_public.xml']
['champions foundation', 'https://s3.amazonaws.com/irs-form-990/201643209349313509_public.xml']
['championship academy of distinction at hollywood inc', 'https://s3.amazonaws.com/irs-form-990/201643209349302359_public.xml']
['champions recovery alternative programs inc', 'https://s3.amazonaws.com/irs-form-990/201720179349300537_public.xml']
['ocean champions', 'https://s3.amazonaws.com/irs-form-990/201720239349300852_public.xml']
['louisiana high school championship rodeo', 'https://s3.amazonaws.com/irs-form-990/201710319349300991_public.xml']
['san diego hall of champions', 'https://s3.amazonaws.com/irs-form-990/201730249349301413_public.xml']
['champions for a cause', 'https://s3.amazonaws.com/irs-form-990/201740459349200429_public.xml']
['california state band championships', 'https://s3.amazonaws.com/irs-form-990/201720449349200917_public.xml']
['bethany center for champions inc', 'https://s3.amazonaws.com/irs-form-990/201700499349200000_public.xml']
['champions for christ foundation inc', 'https://s3.amazonaws.com/irs-form-990/201730479349100103_public.xml']
['san diego hall of champions foundation', 'https://s3.amazonaws.com/irs-form-990/201710249349200636_public.xml']
['champions christian academy', 'https://s3.amazonaws.com/irs-form-990/201700729349300100_public.xml']
['lumberjack world championships foundation inc', 'https://s3.amazonaws.com/irs-form-990/201720689349300922_public.xml']
['committee for the california womens amateur championships inc', 'https://s3.amazonaws.com/irs-form-990/201720679349200412_public.xml']
['champions of honor inc', 'https://s3.amazonaws.com/irs-form-990/201720709349200402_public.xml']
['youth champions charity', 'https://s3.amazonaws.com/irs-form-990/201700949349300610_public.xml']
['san diego county medical society foundation dba champions for health', 'https://s3.amazonaws.com/irs-form-990/201741019349300634_public.xml']
['camp of champions', 'https://s3.amazonaws.com/irs-form-990/201731449349200238_public.xml']
['champions of new hampshire farms co nhdamf', 'https://s3.amazonaws.com/irs-form-990/201701299349300340_public.xml']
['chuckys champions inc', 'https://s3.amazonaws.com/irs-form-990/201711079349300101_public.xml']
['naia champions of character foundation co jim carr', 'https://s3.amazonaws.com/irs-form-990/201721249349301002_public.xml']
['nellies champions for kids inc', 'https://s3.amazonaws.com/irs-form-990/201701309349300115_public.xml']
['camp of champions usa ltd', 'https://s3.amazonaws.com/irs-form-990/201701239349300100_public.xml']
['championship kart racing assoc inc', 'https://s3.amazonaws.com/irs-form-990/201701289349301620_public.xml']
['champions community improvement ass', 'https://s3.amazonaws.com/irs-form-990/201721199349300607_public.xml']
['encompass championship charities', 'https://s3.amazonaws.com/irs-form-990/201741359349304709_public.xml']
['boca raton champions golf charities inc', 'https://s3.amazonaws.com/irs-form-990/201730749349300343_public.xml']
['champions house foundation inc', 'https://s3.amazonaws.com/irs-form-990/201730759349200108_public.xml']
['champions-in-action', 'https://s3.amazonaws.com/irs-form-990/201731669349200318_public.xml']
['world championship musky classic inc', 'https://s3.amazonaws.com/irs-form-990/201711159349200526_public.xml']
['challenged champions equestrian center inc', 'https://s3.amazonaws.com/irs-form-990/201740329349200804_public.xml']
['faldo trust for tomorrows champions', 'https://s3.amazonaws.com/irs-form-990/201721459349200202_public.xml']
['purple champions club', 'https://s3.amazonaws.com/irs-form-990/201741359349202104_public.xml']
['classroom champions inc', 'https://s3.amazonaws.com/irs-form-990/201731669349300448_public.xml']
['junior tennis champions center inc', 'https://s3.amazonaws.com/irs-form-990/201731329349302423_public.xml']
['champions gateway group inc', 'https://s3.amazonaws.com/irs-form-990/201711359349313821_public.xml']
['gwinnett championship foundation inc', 'https://s3.amazonaws.com/irs-form-990/201721359349313687_public.xml']
['division 1 football championship subdivision athletic directors associati', 'https://s3.amazonaws.com/irs-form-990/201731309349201618_public.xml']
['champions soccer league', 'https://s3.amazonaws.com/irs-form-990/201711369349200506_public.xml']
['charlies champions foundation', 'https://s3.amazonaws.com/irs-form-990/201721319349200442_public.xml']
['champions foundation of arizona', 'https://s3.amazonaws.com/irs-form-990/201721359349206762_public.xml']
['champions medal foundation inc', 'https://s3.amazonaws.com/irs-form-990/201721359349204662_public.xml']
['north east offroad championship series inc', 'https://s3.amazonaws.com/irs-form-990/201721329349203002_public.xml']
['ring of champions inc', 'https://s3.amazonaws.com/irs-form-990/201711869349200416_public.xml']
['south florida tournament of champions inc', 'https://s3.amazonaws.com/irs-form-990/201711869349200741_public.xml']
['champions of caring connections inc', 'https://s3.amazonaws.com/irs-form-990/201741329349203979_public.xml']
['champions united fc inc', 'https://s3.amazonaws.com/irs-form-990/201741329349301944_public.xml']
['arcadia all-florida championship rodeo association', 'https://s3.amazonaws.com/irs-form-990/201731429349300013_public.xml']
['womens all-american tennis championships', 'https://s3.amazonaws.com/irs-form-990/201731909349200153_public.xml']
['smith county champions for children inc', 'https://s3.amazonaws.com/irs-form-990/201732289349300708_public.xml']
['national championship barbecue cookoff ncbc inc', 'https://s3.amazonaws.com/irs-form-990/201712089349200406_public.xml']
['grand master fiddler championship inc', 'https://s3.amazonaws.com/irs-form-990/201711919349200766_public.xml']
['cass county championship rodeo association inc', 'https://s3.amazonaws.com/irs-form-990/201711299349201131_public.xml']
['arizona college football championship foundation', 'https://s3.amazonaws.com/irs-form-990/201702199349300345_public.xml']
['champions of discovery', 'https://s3.amazonaws.com/irs-form-990/201712519349100706_public.xml']
['championship hearts foundation', 'https://s3.amazonaws.com/irs-form-990/201722629349300102_public.xml']
['san diego hall of champions', 'https://s3.amazonaws.com/irs-form-990/201702859349301345_public.xml']
['fitness champions', 'https://s3.amazonaws.com/irs-form-990/201711309349201176_public.xml']
['california state band championships', 'https://s3.amazonaws.com/irs-form-990/201722369349200722_public.xml']
['champions for education inc', 'https://s3.amazonaws.com/irs-form-990/201741949349300549_public.xml']
['collegiate championship committee of greater springfield inc', 'https://s3.amazonaws.com/irs-form-990/201702349349200600_public.xml']
['champions for children inc', 'https://s3.amazonaws.com/irs-form-990/201712059349301106_public.xml']
['champions in action inc', 'https://s3.amazonaws.com/irs-form-990/201711249349200856_public.xml']
['championship basketball inc', 'https://s3.amazonaws.com/irs-form-990/201712219349200046_public.xml']
['champions forever ministries inc', 'https://s3.amazonaws.com/irs-form-990/201732789349200878_public.xml']
['champions for life inc', 'https://s3.amazonaws.com/irs-form-990/201733049349301453_public.xml']
['new england equitation championshipsinc co robert crawford', 'https://s3.amazonaws.com/irs-form-990/201722269349301627_public.xml']
['piedmont triad charitable foundation d b a wyndham championship', 'https://s3.amazonaws.com/irs-form-990/201723069349100002_public.xml']
['international falls bass championship', 'https://s3.amazonaws.com/irs-form-990/201731919349200128_public.xml']
['champions community foundation inc', 'https://s3.amazonaws.com/irs-form-990/201733089349300103_public.xml']
['us championship rodeo foundation', 'https://s3.amazonaws.com/irs-form-990/201702279349200915_public.xml']
['charity challenge of champions', 'https://s3.amazonaws.com/irs-form-990/201723189349307797_public.xml']
['masters champions', 'https://s3.amazonaws.com/irs-form-990/201701949349200305_public.xml']
['greater glens falls amateur athletic championship assoc inc', 'https://s3.amazonaws.com/irs-form-990/201713179349200616_public.xml']
['champions building champions inc', 'https://s3.amazonaws.com/irs-form-990/201703199349205545_public.xml']
['charles barker champions for charity inc', 'https://s3.amazonaws.com/irs-form-990/201712199349300206_public.xml']
['albuquerque balloon championship inc', 'https://s3.amazonaws.com/irs-form-990/201702579349200805_public.xml']
['champions special ministries inc co michael gromer', 'https://s3.amazonaws.com/irs-form-990/201712579349201211_public.xml']
['equine champions for christ inc', 'https://s3.amazonaws.com/irs-form-990/201722169349100617_public.xml']
['junior champions foundation', 'https://s3.amazonaws.com/irs-form-990/201733139349302693_public.xml']
['champions college', 'https://s3.amazonaws.com/irs-form-990/201712799349300321_public.xml']
['champions of the community inc', 'https://s3.amazonaws.com/irs-form-990/201723189349304942_public.xml']
['champions foundation', 'https://s3.amazonaws.com/irs-form-990/201703199349314775_public.xml']
['champions recovery alternative programs inc', 'https://s3.amazonaws.com/irs-form-990/201703199349318205_public.xml']

Looking for Community Services Foundation in year 2017
['sienna plantation community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201612809349300816_public.xml']
['whittier community services foundation', 'https://s3.amazonaws.com/irs-form-990/201613009349201006_public.xml']
['towne lake community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201632959349300323_public.xml']
['bear river community services foundation a non-profit corporation', 'https://s3.amazonaws.com/irs-form-990/201643159349201519_public.xml']
['fairfield host lions community services foundation', 'https://s3.amazonaws.com/irs-form-990/201603479349200230_public.xml']
['riverstone community services foundation inc co fsr', 'https://s3.amazonaws.com/irs-form-990/201633209349303638_public.xml']
['richmond community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201633199349307853_public.xml']
['peak community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201623519349300027_public.xml']
['community services foundation', 'https://s3.amazonaws.com/irs-form-990/201643209349305034_public.xml']
['gateway community services foundation', 'https://s3.amazonaws.com/irs-form-990/201730279349300913_public.xml']
['community services foundation', 'https://s3.amazonaws.com/irs-form-990/201700679349300765_public.xml']
['villa park community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201700889349200400_public.xml']
['ramsey community services foundation', 'https://s3.amazonaws.com/irs-form-990/201730449349100418_public.xml']
['kiwanis club of cleveland youth and community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201720459349200402_public.xml']
['selfhelp community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201741329349306874_public.xml']
['catholic community services foundation', 'https://s3.amazonaws.com/irs-form-990/201730469349303043_public.xml']
['catholic community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201721359349302487_public.xml']
['sienna plantation community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201702219349300530_public.xml']
['fairfield host lions community services foundation', 'https://s3.amazonaws.com/irs-form-990/201712379349200316_public.xml']
['towne lake community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201712859349301106_public.xml']
['bear river community services foundation a non-profit corporation', 'https://s3.amazonaws.com/irs-form-990/201733209349201268_public.xml']
['whittier community services foundation', 'https://s3.amazonaws.com/irs-form-990/201732859349301328_public.xml']
['bahamas community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201712419349200626_public.xml']
['lakes region community services foundation', 'https://s3.amazonaws.com/irs-form-990/201723199349207197_public.xml']
['riverstone community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201723189349310037_public.xml']

Looking for Life Pieces to Masterpieces in year 2017
['life pieces to masterpieces', 'https://s3.amazonaws.com/irs-form-990/201632919349300018_public.xml']
['life pieces to masterpieces', 'https://s3.amazonaws.com/irs-form-990/201723139349300147_public.xml']

Looking for Techbridge in year 2017
['techbridge inc', 'https://s3.amazonaws.com/irs-form-990/201710899349300221_public.xml']
['techbridge girls', 'https://s3.amazonaws.com/irs-form-990/201721289349301537_public.xml']

Looking for After-School All-Stars in year 2016
['greater san antonio after-school all-stars', 'https://s3.amazonaws.com/irs-form-990/201601349349302660_public.xml']
['after-school all-stars los angeles', 'https://s3.amazonaws.com/irs-form-990/201641379349309234_public.xml']
['greater las vegas after-school all-stars', 'https://s3.amazonaws.com/irs-form-990/201620919349300212_public.xml']
['south florida after-school all-stars inc', 'https://s3.amazonaws.com/irs-form-990/201621449349300717_public.xml']
['after-school all-stars hawaii', 'https://s3.amazonaws.com/irs-form-990/201631329349304508_public.xml']

Looking for Springboard in year 2016
['springboard inc', 'https://s3.amazonaws.com/irs-form-990/201523209349204552_public.xml']
['springboard to success', 'https://s3.amazonaws.com/irs-form-990/201503179349203805_public.xml']
['springboard collaborative co alejandro gac-artigas', 'https://s3.amazonaws.com/irs-form-990/201600929349300435_public.xml']
['springboard center', 'https://s3.amazonaws.com/irs-form-990/201640989349300809_public.xml']
['springboard kitchens', 'https://s3.amazonaws.com/irs-form-990/201600469349302120_public.xml']
['springboard for the arts', 'https://s3.amazonaws.com/irs-form-990/201600779349300005_public.xml']
['springboard to learning inc', 'https://s3.amazonaws.com/irs-form-990/201621379349310912_public.xml']
['springboard 2000 enterprises inc', 'https://s3.amazonaws.com/irs-form-990/201612279349300336_public.xml']
['springboard nonprofit consumer credit management inc', 'https://s3.amazonaws.com/irs-form-990/201602169349301505_public.xml']

Looking for Learning Tree in year 2016
['lois learning tree daycare center', 'https://s3.amazonaws.com/irs-form-990/201512879349301006_public.xml']
['learning tree farm inc', 'https://s3.amazonaws.com/irs-form-990/201503179349309125_public.xml']
['learning tree', 'https://s3.amazonaws.com/irs-form-990/201503349349300410_public.xml']
['learning tree inc', 'https://s3.amazonaws.com/irs-form-990/201533209349303238_public.xml']
['center for learning tree institute', 'https://s3.amazonaws.com/irs-form-990/201631379349304683_public.xml']
['learning tree', 'https://s3.amazonaws.com/irs-form-990/201620579349200122_public.xml']
['learning tree development center', 'https://s3.amazonaws.com/irs-form-990/201631369349300348_public.xml']
['new hampshire project learning tree', 'https://s3.amazonaws.com/irs-form-990/201611349349303181_public.xml']
['learning tree and educational', 'https://s3.amazonaws.com/irs-form-990/201622009349300412_public.xml']
['lois learning tree daycare center', 'https://s3.amazonaws.com/irs-form-990/201622089349301317_public.xml']

Looking for Girls on the Run in year 2016
['girls on the run - chicago inc', 'https://s3.amazonaws.com/irs-form-990/201533139349301133_public.xml']
['girls on the run piedmont', 'https://s3.amazonaws.com/irs-form-990/201503029349200500_public.xml']
['girls on the run of buffalo inc', 'https://s3.amazonaws.com/irs-form-990/201522859349300927_public.xml']
['girls on the run delaware inc', 'https://s3.amazonaws.com/irs-form-990/201503179349302750_public.xml']
['girls on the run of shreveport', 'https://s3.amazonaws.com/irs-form-990/201513209349202621_public.xml']
['girls on the run of lancaster', 'https://s3.amazonaws.com/irs-form-990/201542959349301009_public.xml']
['girls on the run of dayton', 'https://s3.amazonaws.com/irs-form-990/201503139349201010_public.xml']
['girls on the run of central maryland inc', 'https://s3.amazonaws.com/irs-form-990/201512589349300146_public.xml']
['girls on the run forsyth inc', 'https://s3.amazonaws.com/irs-form-990/201502899349200605_public.xml']
['girls on the run - sierras', 'https://s3.amazonaws.com/irs-form-990/201513159349200001_public.xml']
['girls on the run of puget sound', 'https://s3.amazonaws.com/irs-form-990/201523219349301037_public.xml']
['girls on the run of the shenandoah valley', 'https://s3.amazonaws.com/irs-form-990/201533179349300508_public.xml']
['girls on the run of wnc', 'https://s3.amazonaws.com/irs-form-990/201543179349201204_public.xml']
['girls on the run of south hampton roads', 'https://s3.amazonaws.com/irs-form-990/201543199349300109_public.xml']
['girls on the run of sedgwick county', 'https://s3.amazonaws.com/irs-form-990/201543139349302424_public.xml']
['girls on the run of union county nc', 'https://s3.amazonaws.com/irs-form-990/201513099349200106_public.xml']
['girls on the run of the dfw metroplex', 'https://s3.amazonaws.com/irs-form-990/201543389349300014_public.xml']
['girls on the run of nebraska', 'https://s3.amazonaws.com/irs-form-990/201512869349301296_public.xml']
['girls on the run of nova', 'https://s3.amazonaws.com/irs-form-990/201523209349316227_public.xml']
['girls on the run of oklahoma county inc', 'https://s3.amazonaws.com/irs-form-990/201630119349200078_public.xml']
['girls on the run of sussex county a nj non-profit', 'https://s3.amazonaws.com/irs-form-990/201503179349201070_public.xml']
['girls on the run of frederick cnty inc', 'https://s3.amazonaws.com/irs-form-990/201503179349202925_public.xml']
['girls on the run of northeast florida', 'https://s3.amazonaws.com/irs-form-990/201512879349301336_public.xml']
['girls on the run international', 'https://s3.amazonaws.com/irs-form-990/201600369349301460_public.xml']
['girls on the run orange county', 'https://s3.amazonaws.com/irs-form-990/201543169349202459_public.xml']
['girls on the run south louisiana', 'https://s3.amazonaws.com/irs-form-990/201533209349313388_public.xml']
['girls on the run sonoma county', 'https://s3.amazonaws.com/irs-form-990/201533089349301288_public.xml']
['girls on the run-idaho inc', 'https://s3.amazonaws.com/irs-form-990/201533039349200413_public.xml']
['girls on the run willamette valley', 'https://s3.amazonaws.com/irs-form-990/201533209349206513_public.xml']
['girls on the run of eastern iowa', 'https://s3.amazonaws.com/irs-form-990/201610269349200616_public.xml']
['girls on the run tri county sc', 'https://s3.amazonaws.com/irs-form-990/201542579349300039_public.xml']
['girls on the run of montgomery county inc', 'https://s3.amazonaws.com/irs-form-990/201641069349301129_public.xml']
['girls on the run nyc inc', 'https://s3.amazonaws.com/irs-form-990/201621349349306312_public.xml']
['girls on the run of the bay area inc', 'https://s3.amazonaws.com/irs-form-990/201631329349304283_public.xml']
['girls on the run of portland metro', 'https://s3.amazonaws.com/irs-form-990/201601309349200400_public.xml']
['girls on the run of greater summit', 'https://s3.amazonaws.com/irs-form-990/201600709349300505_public.xml']
['girls on the run of montgomery and delaware counties pa', 'https://s3.amazonaws.com/irs-form-990/201620549349300637_public.xml']
['girls on the run salt lake', 'https://s3.amazonaws.com/irs-form-990/201620749349301202_public.xml']
['girls on the run of central virginia inc', 'https://s3.amazonaws.com/irs-form-990/201600719349200755_public.xml']
['capital area girls on the run', 'https://s3.amazonaws.com/irs-form-990/201641379349306579_public.xml']
['girls on the run', 'https://s3.amazonaws.com/irs-form-990/201600929349200035_public.xml']
['girls on the run philadelphia', 'https://s3.amazonaws.com/irs-form-990/201631379349201423_public.xml']
['girls on the run of bluff country', 'https://s3.amazonaws.com/irs-form-990/201620629349200512_public.xml']
['girls on the run of northeast wisconsin inc', 'https://s3.amazonaws.com/irs-form-990/201611379349201116_public.xml']
['girls on the run of northwest ohio', 'https://s3.amazonaws.com/irs-form-990/201600479349200625_public.xml']
['girls on the run of st louis', 'https://s3.amazonaws.com/irs-form-990/201621199349301212_public.xml']
['girls on the run rhode island', 'https://s3.amazonaws.com/irs-form-990/201621339349203082_public.xml']
['girls on the run of san diego', 'https://s3.amazonaws.com/irs-form-990/201601379349310805_public.xml']
['girls on the run serving greater kansas city', 'https://s3.amazonaws.com/irs-form-990/201620999349300317_public.xml']
['girls on the run of silicon valley inc', 'https://s3.amazonaws.com/irs-form-990/201601319349303305_public.xml']
['girls on the run of los angeles county', 'https://s3.amazonaws.com/irs-form-990/201621329349304457_public.xml']
['girls on the run las vegas', 'https://s3.amazonaws.com/irs-form-990/201621379349202177_public.xml']
['girls on the run birmingham inc', 'https://s3.amazonaws.com/irs-form-990/201630429349200018_public.xml']
['girls on the run of southern ok', 'https://s3.amazonaws.com/irs-form-990/201631379349205128_public.xml']
['girls on the run of the triangle inc', 'https://s3.amazonaws.com/irs-form-990/201601259349301600_public.xml']
['girls on the run of vermont inc', 'https://s3.amazonaws.com/irs-form-990/201610769349300211_public.xml']
['girls on the run of greater susquehanna valley', 'https://s3.amazonaws.com/irs-form-990/201611379349309391_public.xml']
['girls on the run of greater knoxville attn kelly eldridge', 'https://s3.amazonaws.com/irs-form-990/201621409349200117_public.xml']
['girls on the run of volusia', 'https://s3.amazonaws.com/irs-form-990/201621399349200132_public.xml']
['girls on the run of sedgwick county', 'https://s3.amazonaws.com/irs-form-990/201601379349308265_public.xml']
['girls on the run hudson valley inc', 'https://s3.amazonaws.com/irs-form-990/201641339349202384_public.xml']
['girls on the run of collier county', 'https://s3.amazonaws.com/irs-form-990/201611949349200606_public.xml']
['girls on the run of coastal georgia', 'https://s3.amazonaws.com/irs-form-990/201631679349300118_public.xml']
['girls on the run of the big bend i', 'https://s3.amazonaws.com/irs-form-990/201611479349200716_public.xml']
['girls on the run of the north state', 'https://s3.amazonaws.com/irs-form-990/201602169349200110_public.xml']
['girls on the run napa and solano inc', 'https://s3.amazonaws.com/irs-form-990/201622289349305682_public.xml']
['girls on the run of central michigan', 'https://s3.amazonaws.com/irs-form-990/201631799349200413_public.xml']
['girls on the run of central ny ltd', 'https://s3.amazonaws.com/irs-form-990/201632159349200618_public.xml']
['girls on the run serving maricopa and pinal counties', 'https://s3.amazonaws.com/irs-form-990/201632289349303598_public.xml']
['girls on the run of denver', 'https://s3.amazonaws.com/irs-form-990/201632229349302003_public.xml']

Looking for Youth Leadership Foundation in year 2016
['youth leadership foundation', 'https://s3.amazonaws.com/irs-form-990/201523209349203962_public.xml']
['wasatch youth leadership foundation', 'https://s3.amazonaws.com/irs-form-990/201543159349100249_public.xml']
['hugh obrian youth leadership foundation', 'https://s3.amazonaws.com/irs-form-990/201600799349200605_public.xml']
['youth leadership foundation', 'https://s3.amazonaws.com/irs-form-990/201601349349201635_public.xml']
['laird youth leadership foundation inc', 'https://s3.amazonaws.com/irs-form-990/201611379349100416_public.xml']
['wasatch youth leadership foundation', 'https://s3.amazonaws.com/irs-form-990/201622259349100112_public.xml']

Looking for Beacon House in year 2016
['beacon house', 'https://s3.amazonaws.com/irs-form-990/201513209349308651_public.xml']
['beacon house association of san pedro', 'https://s3.amazonaws.com/irs-form-990/201533139349302523_public.xml']
['beacon house aftercare program inc', 'https://s3.amazonaws.com/irs-form-990/201543239349300724_public.xml']
['united veterans beacon house inc', 'https://s3.amazonaws.com/irs-form-990/201600959349300920_public.xml']
['beacon house inc', 'https://s3.amazonaws.com/irs-form-990/201640499349200804_public.xml']
['beacon house adoption services inc', 'https://s3.amazonaws.com/irs-form-990/201642229349300794_public.xml']

Looking for Capitol Movement in year 2016
['capitol movement incorporated', 'https://s3.amazonaws.com/irs-form-990/201523209349313327_public.xml']
['capitol movement incorporated', 'https://s3.amazonaws.com/irs-form-990/201612159349301111_public.xml']

Looking for City Gate in year 2016
['city gate inc', 'https://s3.amazonaws.com/irs-form-990/201641339349304169_public.xml']
['city gate', 'https://s3.amazonaws.com/irs-form-990/201641379349204719_public.xml']

Looking for Common Threads in year 2016
['common threads family resource center ltd', 'https://s3.amazonaws.com/irs-form-990/201533159349301433_public.xml']
['common threads', 'https://s3.amazonaws.com/irs-form-990/201543209349312034_public.xml']
['common threads northwest', 'https://s3.amazonaws.com/irs-form-990/201631449349200433_public.xml']

Looking for Dance Place in year 2016
['dc wheel productions inc ta dance place', 'https://s3.amazonaws.com/irs-form-990/201600559349300920_public.xml']
['dc wheel productions inc ta dance place', 'https://s3.amazonaws.com/irs-form-990/201631039349300123_public.xml']

Looking for Field of Dreams in year 2016
['field of dreams horse rescue and adoption', 'https://s3.amazonaws.com/irs-form-990/201512869349200341_public.xml']
['harrison apar field of dreams foundation inc', 'https://s3.amazonaws.com/irs-form-990/201542759349200314_public.xml']
['field of dreams inc', 'https://s3.amazonaws.com/irs-form-990/201543209349307579_public.xml']
['field of dreams learning inc', 'https://s3.amazonaws.com/irs-form-990/201610839349200621_public.xml']
['sonoma valley field of dreams', 'https://s3.amazonaws.com/irs-form-990/201640389349200354_public.xml']
['south jersey field of dreams inc', 'https://s3.amazonaws.com/irs-form-990/201611129349300301_public.xml']
['boston field of dreams', 'https://s3.amazonaws.com/irs-form-990/201621189349200027_public.xml']
